task,condition,reward,rank,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
ultimatum_response,steering,25,4,50689,4.53125,0.0,40,40,maximum limit payoff
ultimatum_response,steering,25,5,19310,4.28125,0.0,40,40,rejected or denied
ultimatum_response,steering,25,6,29461,3.9375,0.0,40,40,better financial offers
ultimatum_response,steering,25,7,36182,3.9375,0.0,40,40,linking words after punctuation
ultimatum_response,steering,25,8,45326,3.875,0.0,40,40,equal opportunity and representation
ultimatum_response,steering,25,9,24356,3.8125,0.0,40,40,explaining a reason
ultimatum_response,steering,25,10,238,3.796875,0.0,40,40,accept and its forms
ultimatum_response,steering,30,1,11391,6.375,0.0,40,40,if ... were statements
ultimatum_response,steering,30,2,60228,6.03125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum_response,steering,30,3,26699,4.625,0.0,40,40,making a choice
ultimatum_response,steering,30,4,50689,4.5625,0.0,40,40,maximum limit payoff
ultimatum_response,steering,30,5,19310,4.28125,0.0,40,40,rejected or denied
ultimatum_response,steering,30,6,29461,3.953125,0.0,40,40,better financial offers
ultimatum_response,steering,30,7,36182,3.9375,0.0,40,40,linking words after punctuation
ultimatum_response,steering,30,8,45326,3.875,0.0,40,40,equal opportunity and representation
ultimatum_response,steering,30,9,24356,3.8125,0.0,40,40,explaining a reason
ultimatum_response,steering,30,10,238,3.796875,0.0,40,40,accept and its forms
ultimatum_response,steering,35,1,11391,6.35625,0.11709371246994327,40,40,if ... were statements
ultimatum_response,steering,35,2,30263,5.85830078125,1.954190917633912,39,40,best interest
ultimatum_response,steering,35,3,60228,5.63359375,0.05366795154873756,40,40,"artificial intelligence, such as, due to"
ultimatum_response,steering,35,4,28802,4.65390625,0.2834236748971107,40,40,contrast conjunctions like while or although
ultimatum_response,steering,35,5,26699,4.625,0.0,40,40,making a choice
ultimatum_response,steering,35,6,50689,4.574609375,0.11953316481311753,40,40,maximum limit payoff
ultimatum_response,steering,35,7,53638,4.4671875,0.7190539438865179,39,40,total quantities
ultimatum_response,steering,35,8,20484,4.2796875,0.9820396404772826,38,40,providing...with
ultimatum_response,steering,35,9,19310,4.24453125,0.03415233280378077,40,40,rejected or denied
ultimatum_response,steering,35,10,24592,4.18359375,1.5812498070034466,35,40,maximize benefits or outcomes
ultimatum_response,steering,40,1,11391,6.375,0.0,40,40,if ... were statements
ultimatum_response,steering,40,2,60228,6.03125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum_response,steering,40,3,2291,5.653515625,2.7554687500000012,40,40,rather than
ultimatum_response,steering,40,4,42888,4.85,2.4250000000000003,32,40,rational and logical reasoning
ultimatum_response,steering,40,5,26699,4.625,0.0,40,40,making a choice
ultimatum_response,steering,40,6,50689,4.59375,0.0,40,40,maximum limit payoff
ultimatum_response,steering,40,7,28802,4.378125,0.493750000000003,40,40,contrast conjunctions like while or although
ultimatum_response,steering,40,8,19310,4.25,0.0,40,40,rejected or denied
ultimatum_response,steering,40,9,36182,3.96875,0.0,40,40,linking words after punctuation
ultimatum_response,steering,40,10,29461,3.953125,0.0,40,40,better financial offers
ultimatum_response,steering,45,1,60228,8.48515625,1.0139646885609253,40,40,"artificial intelligence, such as, due to"
ultimatum_response,steering,45,2,11391,6.3203125,0.19822823611623255,40,40,if ... were statements
ultimatum_response,steering,45,3,42888,4.921875,1.640625,36,40,rational and logical reasoning
ultimatum_response,steering,45,4,26699,4.625,0.0,40,40,making a choice
ultimatum_response,steering,45,5,28802,4.5140625,0.42656250000000234,40,40,contrast conjunctions like while or although
ultimatum_response,steering,45,6,50689,4.51171875,0.2490889160238504,40,40,maximum limit payoff
ultimatum_response,steering,45,7,53638,4.3875,0.7106472621842705,39,40,total quantities
ultimatum_response,steering,45,8,19310,4.23828125,0.052145145612384564,40,40,rejected or denied
ultimatum_response,steering,45,9,20484,4.1625,1.3875000000000002,36,40,providing...with
ultimatum_response,steering,45,10,36182,3.9984375,0.004687499999909051,40,40,linking words after punctuation
ultimatum_response,steering,50,1,11391,4.868701171875,2.7731743395966086,40,40,if ... were statements
ultimatum_response,steering,50,2,26699,4.625,0.0,40,40,making a choice
ultimatum_response,steering,50,3,60228,4.10625,0.48813060176042844,40,40,"artificial intelligence, such as, due to"
ultimatum_response,steering,50,4,36182,3.984375,0.0,40,40,linking words after punctuation
ultimatum_response,steering,50,5,24356,3.9375,0.0,40,40,explaining a reason
ultimatum_response,steering,50,6,29461,3.921875,0.0,40,40,better financial offers
ultimatum_response,steering,50,7,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,steering,50,8,19310,3.77265625,0.970788870081152,40,40,rejected or denied
ultimatum_response,steering,50,9,50689,3.723828125,0.4395374919015566,40,40,maximum limit payoff
ultimatum_response,steering,50,10,10313,3.552734375,0.3103379800559938,40,40,"refusal, rejection, denied"
ultimatum_response,steering,55,1,27146,4.91953125,1.401134576186717,37,40,both parties' interests
ultimatum_response,steering,55,2,5107,4.7390625,1.3574798211552712,37,40,result in outcomes
ultimatum_response,steering,55,3,26699,4.625,0.0,40,40,making a choice
ultimatum_response,steering,55,4,50689,4.534375,0.03109335740960701,40,40,maximum limit payoff
ultimatum_response,steering,55,5,3578,4.203125,1.1969198751378474,37,40,presence of any
ultimatum_response,steering,55,6,36182,4.0453125,0.01554667870483207,40,40,linking words after punctuation
ultimatum_response,steering,55,7,14161,4.01953125,0.015128841196122723,40,40,significant impact or contribution
ultimatum_response,steering,55,8,29461,4.01484375,0.070999250381177,40,40,better financial offers
ultimatum_response,steering,55,9,24356,3.94296875,0.023320018057190976,40,40,explaining a reason
ultimatum_response,steering,55,10,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,steering,60,1,5107,4.7546875,0.33928564085995255,40,40,result in outcomes
ultimatum_response,steering,60,2,26699,4.625,0.0,40,40,making a choice
ultimatum_response,steering,60,3,50689,4.5,0.0,40,40,maximum limit payoff
ultimatum_response,steering,60,4,27146,4.1609375,2.2499517138916003,31,40,both parties' interests
ultimatum_response,steering,60,5,29461,4.09375,0.0,40,40,better financial offers
ultimatum_response,steering,60,6,36182,4.0,0.0,40,40,linking words after punctuation
ultimatum_response,steering,60,7,14161,3.984375,0.0,40,40,significant impact or contribution
ultimatum_response,steering,60,8,24356,3.953125,0.0,40,40,explaining a reason
ultimatum_response,steering,60,9,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,steering,60,10,45326,3.71875,0.0,40,40,equal opportunity and representation
ultimatum_response,steering,65,1,27146,5.3125,0.0,40,40,both parties' interests
ultimatum_response,steering,65,2,5107,4.9375,0.0,40,40,result in outcomes
ultimatum_response,steering,65,3,26699,4.625,0.0,40,40,making a choice
ultimatum_response,steering,65,4,3578,4.53125,0.0,40,40,presence of any
ultimatum_response,steering,65,5,50689,4.5,0.0,40,40,maximum limit payoff
ultimatum_response,steering,65,6,29461,4.09375,0.0,40,40,better financial offers
ultimatum_response,steering,65,7,36182,4.03125,0.0,40,40,linking words after punctuation
ultimatum_response,steering,65,8,14161,3.984375,0.0,40,40,significant impact or contribution
ultimatum_response,steering,65,9,24356,3.953125,0.0,40,40,explaining a reason
ultimatum_response,steering,65,10,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,steering,70,1,26699,4.59375,0.0,40,40,making a choice
ultimatum_response,steering,70,2,50689,4.4484375,0.023747943989942195,40,40,maximum limit payoff
ultimatum_response,steering,70,3,5107,4.2109375,0.22390684970261945,40,40,result in outcomes
ultimatum_response,steering,70,4,19310,4.133984375,0.14208819935689923,40,40,rejected or denied
ultimatum_response,steering,70,5,60228,4.07265625,0.4351997285281095,40,40,"artificial intelligence, such as, due to"
ultimatum_response,steering,70,6,29461,4.044140625,0.04012424247245136,40,40,better financial offers
ultimatum_response,steering,70,7,14161,4.00546875,0.011873971994821497,40,40,significant impact or contribution
ultimatum_response,steering,70,8,36182,3.997265625,0.005936985997560349,40,40,linking words after punctuation
ultimatum_response,steering,70,9,24356,3.9421875,0.023747943989904794,40,40,explaining a reason
ultimatum_response,steering,70,10,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,steering,75,1,26699,4.625,0.0,40,40,making a choice
ultimatum_response,steering,75,2,50689,4.4125,0.12227498466573133,40,40,maximum limit payoff
ultimatum_response,steering,75,3,36182,4.023046875,0.017810957992381846,40,40,linking words after punctuation
ultimatum_response,steering,75,4,29461,4.00859375,0.0913728571482594,40,40,better financial offers
ultimatum_response,steering,75,5,24356,3.9734375,0.023747943989942195,40,40,explaining a reason
ultimatum_response,steering,75,6,60228,3.966015625,1.752414933560324,39,40,"artificial intelligence, such as, due to"
ultimatum_response,steering,75,7,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,steering,75,8,19310,3.859375,0.37623494571211846,40,40,rejected or denied
ultimatum_response,steering,75,9,5107,3.67109375,1.8673540393825803,32,40,result in outcomes
ultimatum_response,steering,75,10,10313,3.40625,0.17276050302731236,40,40,"refusal, rejection, denied"
ultimatum_response,steering,80,1,26699,4.625,0.0,40,40,making a choice
ultimatum_response,steering,80,2,50689,4.46875,0.03125,40,40,maximum limit payoff
ultimatum_response,steering,80,3,5107,4.3125,0.125,40,40,result in outcomes
ultimatum_response,steering,80,4,19310,4.203125,0.046875,40,40,rejected or denied
ultimatum_response,steering,80,5,14161,4.0078125,0.0234375,40,40,significant impact or contribution
ultimatum_response,steering,80,6,36182,3.9921875,0.0078125,40,40,linking words after punctuation
ultimatum_response,steering,80,7,29461,3.9765625,0.0546875,40,40,better financial offers
ultimatum_response,steering,80,8,24356,3.9296875,0.0390625,40,40,explaining a reason
ultimatum_response,steering,80,9,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,steering,80,10,60228,3.8046875,0.2890625,40,40,"artificial intelligence, such as, due to"
ultimatum_response,steering,85,1,5107,5.92890625,0.2825480030427342,40,40,result in outcomes
ultimatum_response,steering,85,2,27146,5.346875,0.8633374557494894,39,40,both parties' interests
ultimatum_response,steering,85,3,26699,4.59375,0.0,40,40,making a choice
ultimatum_response,steering,85,4,3578,4.46741943359375,0.704725554489685,40,40,presence of any
ultimatum_response,steering,85,5,52111,4.4546875,1.2684950097827536,37,40,relatively followed by description
ultimatum_response,steering,85,6,50689,4.4484375,0.023747943989942195,40,40,maximum limit payoff
ultimatum_response,steering,85,7,14161,4.06328125,0.01304944772533386,40,40,significant impact or contribution
ultimatum_response,steering,85,8,36182,4.02578125,0.011873971995120698,40,40,linking words after punctuation
ultimatum_response,steering,85,9,24356,3.976171875,0.01781095799248158,40,40,explaining a reason
ultimatum_response,steering,85,10,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,steering,90,1,5107,6.0625,0.013975424859272001,40,40,result in outcomes
ultimatum_response,steering,90,2,27146,5.50078125,0.00487890468597204,40,40,both parties' interests
ultimatum_response,steering,90,3,52111,4.71875,0.0,40,40,relatively followed by description
ultimatum_response,steering,90,4,26699,4.59375,0.0,40,40,making a choice
ultimatum_response,steering,90,5,3578,4.565625,0.013621559198648065,40,40,presence of any
ultimatum_response,steering,90,6,50689,4.4671875,0.00975780937267226,40,40,maximum limit payoff
ultimatum_response,steering,90,7,14161,4.06328125,0.00487890468633613,40,40,significant impact or contribution
ultimatum_response,steering,90,8,36182,4.00078125,0.00487890468597204,40,40,linking words after punctuation
ultimatum_response,steering,90,9,238,3.921875,0.0,40,40,accept and its forms
ultimatum_response,steering,90,10,24356,3.921875,0.0,40,40,explaining a reason
