task,condition,reward,rank,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
trust_return,intervention,10,1,50108,7.8125,0.0,10,10,"trust, worthiness, relationship"
trust_return,intervention,10,2,50666,6.85,3.4250000000000016,8,10,"long run, short term, near future"
trust_return,intervention,10,3,35863,6.28125,0.0,10,10,maximum limits or quantities
trust_return,intervention,10,4,29638,6.21875,0.0,10,10,Tr followed by letters
trust_return,intervention,10,5,55853,5.9375,0.0,10,10,"words starting with ""re"""
trust_return,intervention,10,6,58655,5.75,0.0,10,10,participation
trust_return,intervention,10,7,61252,5.625,0.0,10,10,this is a statement
trust_return,intervention,10,8,27146,5.55,2.775,8,10,both parties' interests
trust_return,intervention,10,9,5758,5.40625,0.0,10,10,after an action or event
trust_return,intervention,10,10,4156,5.28125,0.0,10,10,game theory and related phrases
trust_return,intervention,20,1,50108,7.8125,0.0,10,10,"trust, worthiness, relationship"
trust_return,intervention,20,2,35863,6.28125,0.0,10,10,maximum limits or quantities
trust_return,intervention,20,3,29638,6.21875,0.0,10,10,Tr followed by letters
trust_return,intervention,20,4,55853,5.9375,0.0,10,10,"words starting with ""re"""
trust_return,intervention,20,5,58655,5.75,0.0,10,10,participation
trust_return,intervention,20,6,61252,5.59375,0.0,10,10,this is a statement
trust_return,intervention,20,7,5758,5.40625,0.0,10,10,after an action or event
trust_return,intervention,20,8,4156,5.28125,0.0,10,10,game theory and related phrases
trust_return,intervention,20,9,13771,5.21875,0.0,10,10,experiments and experimentation
trust_return,intervention,20,10,299,5.1875,0.0,10,10,"numerical data, tasks, and representation"
trust_return,intervention,30,1,50108,7.8125,0.0,10,10,"trust, worthiness, relationship"
trust_return,intervention,30,2,35863,6.25,0.0,10,10,maximum limits or quantities
trust_return,intervention,30,3,29638,6.21875,0.0,10,10,Tr followed by letters
trust_return,intervention,30,4,55853,5.9375,0.0,10,10,"words starting with ""re"""
trust_return,intervention,30,5,58655,5.75,0.0,10,10,participation
trust_return,intervention,30,6,61252,5.53125,0.0,10,10,this is a statement
trust_return,intervention,30,7,5758,5.40625,0.0,10,10,after an action or event
trust_return,intervention,30,8,4156,5.28125,0.0,10,10,game theory and related phrases
trust_return,intervention,30,9,13771,5.21875,0.0,10,10,experiments and experimentation
trust_return,intervention,30,10,299,5.1875,0.0,10,10,"numerical data, tasks, and representation"
trust_return,intervention,40,1,50108,7.8125,0.0,10,10,"trust, worthiness, relationship"
trust_return,intervention,40,2,29638,6.21875,0.0,10,10,Tr followed by letters
trust_return,intervention,40,3,35863,6.21875,0.0,10,10,maximum limits or quantities
trust_return,intervention,40,4,55853,5.9375,0.0,10,10,"words starting with ""re"""
trust_return,intervention,40,5,58655,5.75,0.0,10,10,participation
trust_return,intervention,40,6,61252,5.59375,0.0,10,10,this is a statement
trust_return,intervention,40,7,5758,5.34375,0.0,10,10,after an action or event
trust_return,intervention,40,8,4156,5.28125,0.0,10,10,game theory and related phrases
trust_return,intervention,40,9,13771,5.21875,0.0,10,10,experiments and experimentation
trust_return,intervention,40,10,299,5.1875,0.0,10,10,"numerical data, tasks, and representation"
trust_return,intervention,50,1,50108,7.8125,0.0,10,10,"trust, worthiness, relationship"
trust_return,intervention,50,2,35863,6.25,0.0,10,10,maximum limits or quantities
trust_return,intervention,50,3,29638,6.21875,0.0,10,10,Tr followed by letters
trust_return,intervention,50,4,55853,5.9375,0.0,10,10,"words starting with ""re"""
trust_return,intervention,50,5,58655,5.75,0.0,10,10,participation
trust_return,intervention,50,6,53772,5.621875,0.5930011725325647,10,10,by followed by method
trust_return,intervention,50,7,61252,5.5625,0.0,10,10,this is a statement
trust_return,intervention,50,8,5758,5.34375,0.0,10,10,after an action or event
trust_return,intervention,50,9,4156,5.28125,0.0,10,10,game theory and related phrases
trust_return,intervention,50,10,13771,5.21875,0.0,10,10,experiments and experimentation
trust_return,intervention,60,1,50108,7.8125,0.0,10,10,"trust, worthiness, relationship"
trust_return,intervention,60,2,29638,6.21875,0.0,10,10,Tr followed by letters
trust_return,intervention,60,3,35863,6.21875,0.0,10,10,maximum limits or quantities
trust_return,intervention,60,4,55853,5.9375,0.0,10,10,"words starting with ""re"""
trust_return,intervention,60,5,59081,5.840625,1.192378957431319,10,10,reciprocate or return favor
trust_return,intervention,60,6,58655,5.75,0.0,10,10,participation
trust_return,intervention,60,7,61252,5.5625,0.0,10,10,this is a statement
trust_return,intervention,60,8,5758,5.3125,0.0,10,10,after an action or event
trust_return,intervention,60,9,4156,5.28125,0.0,10,10,game theory and related phrases
trust_return,intervention,60,10,13771,5.21875,0.0,10,10,experiments and experimentation
trust_return,intervention,70,1,50108,7.8125,0.0,10,10,"trust, worthiness, relationship"
trust_return,intervention,70,2,35863,6.21875,0.0,10,10,maximum limits or quantities
trust_return,intervention,70,3,29638,6.21875,0.0,10,10,Tr followed by letters
trust_return,intervention,70,4,55853,5.9375,0.0,10,10,"words starting with ""re"""
trust_return,intervention,70,5,58655,5.75,0.0,10,10,participation
trust_return,intervention,70,6,59081,5.6125,0.9238538084432001,10,10,reciprocate or return favor
trust_return,intervention,70,7,61252,5.59375,0.0,10,10,this is a statement
trust_return,intervention,70,8,5758,5.3125,0.0,10,10,after an action or event
trust_return,intervention,70,9,4156,5.28125,0.0,10,10,game theory and related phrases
trust_return,intervention,70,10,13771,5.21875,0.0,10,10,experiments and experimentation
trust_return,intervention,80,1,50108,7.8125,0.0,10,10,"trust, worthiness, relationship"
trust_return,intervention,80,2,35863,6.25,0.0,10,10,maximum limits or quantities
trust_return,intervention,80,3,29638,6.21875,0.0,10,10,Tr followed by letters
trust_return,intervention,80,4,55853,5.9375,0.0,10,10,"words starting with ""re"""
trust_return,intervention,80,5,58655,5.75,0.0,10,10,participation
trust_return,intervention,80,6,61252,5.59375,0.0,10,10,this is a statement
trust_return,intervention,80,7,5758,5.3125,0.0,10,10,after an action or event
trust_return,intervention,80,8,4156,5.28125,0.0,10,10,game theory and related phrases
trust_return,intervention,80,9,13771,5.21875,0.0,10,10,experiments and experimentation
trust_return,intervention,80,10,299,5.15625,0.0,10,10,"numerical data, tasks, and representation"
trust_return,intervention,90,1,50108,7.8125,0.0,10,10,"trust, worthiness, relationship"
trust_return,intervention,90,2,29638,6.21875,0.0,10,10,Tr followed by letters
trust_return,intervention,90,3,35863,6.1875,0.0,10,10,maximum limits or quantities
trust_return,intervention,90,4,59081,6.075,0.05962120008855434,10,10,reciprocate or return favor
trust_return,intervention,90,5,55853,5.9375,0.0,10,10,"words starting with ""re"""
trust_return,intervention,90,6,58655,5.75,0.0,10,10,participation
trust_return,intervention,90,7,61252,5.5625,0.0,10,10,this is a statement
trust_return,intervention,90,8,53772,5.38125,0.2576182980690671,10,10,by followed by method
trust_return,intervention,90,9,5758,5.3125,0.0,10,10,after an action or event
trust_return,intervention,90,10,4156,5.28125,0.0,10,10,game theory and related phrases
trust_return,intervention,100,1,50108,7.8125,0.0,10,10,"trust, worthiness, relationship"
trust_return,intervention,100,2,35863,6.21875,0.0,10,10,maximum limits or quantities
trust_return,intervention,100,3,29638,6.21875,0.0,10,10,Tr followed by letters
trust_return,intervention,100,4,55853,5.9375,0.0,10,10,"words starting with ""re"""
trust_return,intervention,100,5,58655,5.75,0.0,10,10,participation
trust_return,intervention,100,6,53772,5.725,0.018750000000015157,10,10,by followed by method
trust_return,intervention,100,7,61252,5.71875,0.0,10,10,this is a statement
trust_return,intervention,100,8,5758,5.34375,0.0,10,10,after an action or event
trust_return,intervention,100,9,4156,5.28125,0.0,10,10,game theory and related phrases
trust_return,intervention,100,10,13771,5.21875,0.0,10,10,experiments and experimentation
