task,condition,reward,rank,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
ultimatum_response,dose_altruism_04,40,9,36182,3.96875,0.0,40,40,linking words after punctuation
ultimatum_response,dose_altruism_04,40,10,29461,3.953125,0.0,40,40,better financial offers
ultimatum_response,dose_altruism_04,45,1,60228,8.17265625,1.8319136422805111,39,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_04,45,2,11391,6.340625,0.17227226815421987,40,40,if ... were statements
ultimatum_response,dose_altruism_04,45,3,42888,4.78515625,1.80861906029806,35,40,rational and logical reasoning
ultimatum_response,dose_altruism_04,45,4,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_04,45,5,28802,4.478515625,0.4702409556774956,40,40,contrast conjunctions like while or although
ultimatum_response,dose_altruism_04,45,6,50689,4.47578125,0.31471771670965676,40,40,maximum limit payoff
ultimatum_response,dose_altruism_04,45,7,19310,4.246875,0.05219779090150559,40,40,rejected or denied
ultimatum_response,dose_altruism_04,45,8,53638,4.06796875,1.3574679061439843,36,40,total quantities
ultimatum_response,dose_altruism_04,45,9,20484,4.046875,1.5295749767092164,35,40,providing...with
ultimatum_response,dose_altruism_04,45,10,36182,3.998046875,0.005167483029423029,40,40,linking words after punctuation
ultimatum_response,dose_altruism_04,50,1,11391,5.508251953125,2.2864426858376707,40,40,if ... were statements
ultimatum_response,dose_altruism_04,50,2,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_04,50,3,60228,4.1328125,0.27896204798995505,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_04,50,4,19310,4.00625,0.8034106982110724,40,40,rejected or denied
ultimatum_response,dose_altruism_04,50,5,36182,3.984375,0.0,40,40,linking words after punctuation
ultimatum_response,dose_altruism_04,50,6,24356,3.9375,0.0,40,40,explaining a reason
ultimatum_response,dose_altruism_04,50,7,29461,3.921875,0.0,40,40,better financial offers
ultimatum_response,dose_altruism_04,50,8,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_04,50,9,18259,3.642578125,1.0740038847613271,40,40,"comparisons with ""than"""
ultimatum_response,dose_altruism_04,50,10,10313,3.6265625,0.2566450841507591,40,40,"refusal, rejection, denied"
ultimatum_response,dose_altruism_04,55,1,27146,5.3453125,0.13294111419627228,40,40,both parties' interests
ultimatum_response,dose_altruism_04,55,2,5107,5.15625,0.14320549046737,40,40,result in outcomes
ultimatum_response,dose_altruism_04,55,3,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_04,55,4,50689,4.54375,0.02864109809347648,40,40,maximum limit payoff
ultimatum_response,dose_altruism_04,55,5,3578,4.540625,0.014320549046583187,40,40,presence of any
ultimatum_response,dose_altruism_04,55,6,36182,4.040625,0.01432054904670723,40,40,linking words after punctuation
ultimatum_response,dose_altruism_04,55,7,14161,4.021875,0.014320549046831272,40,40,significant impact or contribution
ultimatum_response,dose_altruism_04,55,8,29461,4.0171875,0.05012192166352847,40,40,better financial offers
ultimatum_response,dose_altruism_04,55,9,24356,3.9359375,0.02148082357010219,40,40,explaining a reason
ultimatum_response,dose_altruism_04,55,10,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_04,60,1,5107,4.734375,0.3518228202874282,40,40,result in outcomes
ultimatum_response,dose_altruism_04,60,2,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_04,60,3,50689,4.5,0.0,40,40,maximum limit payoff
ultimatum_response,dose_altruism_04,60,4,29461,4.09375,0.0,40,40,better financial offers
ultimatum_response,dose_altruism_04,60,5,27146,4.00625,2.3170057455690523,30,40,both parties' interests
ultimatum_response,dose_altruism_04,60,6,36182,4.0,0.0,40,40,linking words after punctuation
ultimatum_response,dose_altruism_04,60,7,14161,3.984375,0.0,40,40,significant impact or contribution
ultimatum_response,dose_altruism_04,60,8,24356,3.953125,0.0,40,40,explaining a reason
ultimatum_response,dose_altruism_04,60,9,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_04,60,10,45326,3.71875,0.0,40,40,equal opportunity and representation
ultimatum_response,dose_altruism_04,65,1,27146,5.3125,0.0,40,40,both parties' interests
ultimatum_response,dose_altruism_04,65,2,5107,4.9375,0.0,40,40,result in outcomes
ultimatum_response,dose_altruism_04,65,3,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_04,65,4,3578,4.53125,0.0,40,40,presence of any
ultimatum_response,dose_altruism_04,65,5,50689,4.5,0.0,40,40,maximum limit payoff
ultimatum_response,dose_altruism_04,65,6,29461,4.09375,0.0,40,40,better financial offers
ultimatum_response,dose_altruism_04,65,7,36182,4.03125,0.0,40,40,linking words after punctuation
ultimatum_response,dose_altruism_04,65,8,14161,3.984375,0.0,40,40,significant impact or contribution
ultimatum_response,dose_altruism_04,65,9,24356,3.953125,0.0,40,40,explaining a reason
ultimatum_response,dose_altruism_04,65,10,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_04,70,1,26699,4.59375,0.0,40,40,making a choice
ultimatum_response,dose_altruism_04,70,2,50689,4.4421875,0.01646195898883672,40,40,maximum limit payoff
ultimatum_response,dose_altruism_04,70,3,60228,4.166796875,0.3573719227389137,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_04,70,4,5107,4.165625,0.1819759170192482,40,40,result in outcomes
ultimatum_response,dose_altruism_04,70,5,19310,4.14453125,0.09418842795660239,40,40,rejected or denied
ultimatum_response,dose_altruism_04,70,6,29461,4.055078125,0.026375143475641113,40,40,better financial offers
ultimatum_response,dose_altruism_04,70,7,14161,4.00234375,0.00823097949458022,40,40,significant impact or contribution
ultimatum_response,dose_altruism_04,70,8,36182,3.998828125,0.004115489747182203,40,40,linking words after punctuation
ultimatum_response,dose_altruism_04,70,9,24356,3.9484375,0.016461958988890673,40,40,explaining a reason
ultimatum_response,dose_altruism_04,70,10,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_04,75,1,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_04,75,2,50689,4.3921875,0.15419745610336721,40,40,maximum limit payoff
ultimatum_response,dose_altruism_04,75,3,60228,4.05859375,1.783119050934258,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_04,75,4,36182,4.021875,0.018750000000015157,40,40,linking words after punctuation
ultimatum_response,dose_altruism_04,75,5,29461,4.0046875,0.09696316552561968,40,40,better financial offers
ultimatum_response,dose_altruism_04,75,6,24356,3.971875,0.02500000000002416,40,40,explaining a reason
ultimatum_response,dose_altruism_04,75,7,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_04,75,8,19310,3.80625,0.3762479235823115,40,40,rejected or denied
ultimatum_response,dose_altruism_04,75,9,5107,3.7296875,1.8927615768286168,32,40,result in outcomes
ultimatum_response,dose_altruism_04,75,10,1617,3.4078125,0.12321974463839214,40,40,detecting still
ultimatum_response,dose_altruism_04,80,1,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_04,80,2,50689,4.4640625,0.030896437395771907,40,40,maximum limit payoff
ultimatum_response,dose_altruism_04,80,3,5107,4.334375,0.24147576871190668,40,40,result in outcomes
ultimatum_response,dose_altruism_04,80,4,19310,4.16015625,0.15103605413422816,40,40,rejected or denied
ultimatum_response,dose_altruism_04,80,5,14161,4.004296875,0.02317232804687684,40,40,significant impact or contribution
ultimatum_response,dose_altruism_04,80,6,36182,3.993359375,0.007724109348971724,40,40,linking words after punctuation
ultimatum_response,dose_altruism_04,80,7,29461,3.987890625,0.05211441130086772,40,40,better financial offers
ultimatum_response,dose_altruism_04,80,8,24356,3.935546875,0.038620546744697636,40,40,explaining a reason
ultimatum_response,dose_altruism_04,80,9,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_04,80,10,60228,3.772265625,0.49109361950165137,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_04,85,1,5107,5.94609375,0.26488753325408787,40,40,result in outcomes
ultimatum_response,dose_altruism_04,85,2,27146,5.3296875,0.8538444196507602,39,40,both parties' interests
ultimatum_response,dose_altruism_04,85,3,26699,4.59375,0.0,40,40,making a choice
ultimatum_response,dose_altruism_04,85,4,52111,4.575,1.04961860632803,38,40,relatively followed by description
ultimatum_response,dose_altruism_04,85,5,3578,4.46898193359375,0.7049346015869582,40,40,presence of any
ultimatum_response,dose_altruism_04,85,6,50689,4.446875,0.022316963839081785,40,40,maximum limit payoff
ultimatum_response,dose_altruism_04,85,7,14161,4.0640625,0.012001790231009179,40,40,significant impact or contribution
ultimatum_response,dose_altruism_04,85,8,36182,4.0265625,0.011158481919700087,40,40,linking words after punctuation
ultimatum_response,dose_altruism_04,85,9,24356,3.97734375,0.016737722879337873,40,40,explaining a reason
ultimatum_response,dose_altruism_04,85,10,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_04,90,1,5107,6.059375,0.013621559198648065,40,40,result in outcomes
ultimatum_response,dose_altruism_04,90,2,27146,5.5,0.0,40,40,both parties' interests
ultimatum_response,dose_altruism_04,90,3,52111,4.71875,0.0,40,40,relatively followed by description
ultimatum_response,dose_altruism_04,90,4,26699,4.59375,0.0,40,40,making a choice
ultimatum_response,dose_altruism_04,90,5,3578,4.565625,0.013621559198648065,40,40,presence of any
ultimatum_response,dose_altruism_04,90,6,50689,4.465625,0.013621559198517657,40,40,maximum limit payoff
ultimatum_response,dose_altruism_04,90,7,14161,4.0625,0.0,40,40,significant impact or contribution
ultimatum_response,dose_altruism_04,90,8,36182,4.0015625,0.006810779599063218,40,40,linking words after punctuation
ultimatum_response,dose_altruism_04,90,9,238,3.921875,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_04,90,10,24356,3.921875,0.0,40,40,explaining a reason
