task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
detailed_ways_to_use_a_brick,high_steering,55224,62.825,5.9535178676140745,40,40,"cut, fold, staple, Crack, Hold, place"
detailed_ways_to_use_a_brick,high_steering,23157,62.8,10.351811435686042,40,40,articles followed by nouns
detailed_ways_to_use_a_brick,high_steering,40737,62.15,7.336722701588215,40,40,landing outcomes
detailed_ways_to_use_a_brick,high_steering,32912,62.075,10.524703083697867,40,40,Indian cities and names
detailed_ways_to_use_a_brick,high_steering,25483,61.425,7.566001255617145,40,40,purposes like landscaping or storage
detailed_ways_to_use_a_brick,high_steering,3788,61.075,6.373333115411414,40,40,as a reference or second
detailed_ways_to_use_a_brick,high_steering,7788,60.575,7.449454678028406,40,40,purpose and usage
detailed_ways_to_use_a_brick,high_steering,25495,60.25,6.118619125260208,40,40,crucial component
detailed_ways_to_use_a_brick,high_steering,48239,60.025,6.513399649952436,40,40,"JavaScript, VB.NET, HTML, CSS"
detailed_ways_to_use_a_brick,high_steering,57701,59.95,10.004873812297655,40,40,"skills, experience, parenting"
detailed_ways_to_use_a_brick,high_steering,2063,58.5,7.619055059520188,40,40,verbs following common pronouns/prepositions
detailed_ways_to_use_a_brick,high_steering,24366,58.075,8.736096096083168,40,40,acidic soil and containers
detailed_ways_to_use_a_brick,high_steering,15715,57.9,7.654410493303854,40,40,but followed by descriptions of state or action
detailed_ways_to_use_a_brick,high_steering,51884,57.9,5.877074101966042,40,40,from virtual to detect providing support
detailed_ways_to_use_a_brick,high_steering,38433,57.0,9.019423484901898,40,40,state or position
detailed_ways_to_use_a_brick,high_steering,54600,55.9,16.5963851485798,40,40,aesthetically pleasing and good-looking
detailed_ways_to_use_a_brick,high_steering,34834,55.825,6.184203667409391,40,40,for purpose or target
detailed_ways_to_use_a_brick,high_steering,23653,55.025,5.236828715931094,40,40,strive for greatness; established in
detailed_ways_to_use_a_brick,high_steering,58625,54.85,10.103341031559802,40,40,holding or storing items
detailed_ways_to_use_a_brick,high_steering,2461,53.8,7.043436661176175,40,40,specific continuations after certain words
detailed_ways_to_use_a_brick,high_steering,4115,53.625,7.598313957714566,40,40,GTX cards or dissolved honey
detailed_ways_to_use_a_brick,high_steering,1752,53.075,9.960892279309101,40,40,decision and action
detailed_ways_to_use_a_brick,high_steering,23957,51.825,11.92872059359257,40,40,dragging on
detailed_ways_to_use_a_brick,high_steering,37544,51.175,8.294237457415866,40,40,turkish characters and phrases
detailed_ways_to_use_a_brick,high_steering,4544,51.125,10.614112068373887,40,40,adjustable legs for storage
detailed_ways_to_use_a_brick,high_steering,11847,51.1,4.570557952810562,40,40,repurposing old items
detailed_ways_to_use_a_brick,high_steering,52698,50.825,5.267292947995181,40,40,biological and descriptive concepts
detailed_ways_to_use_a_brick,high_steering,17837,50.225,5.654588844469576,40,40,"activities, decisions, sales"
detailed_ways_to_use_a_brick,high_steering,62427,50.2,7.593418202627813,40,40,numbers and codes
detailed_ways_to_use_a_brick,high_steering,47299,49.875,7.759470020561966,40,40,"goal of, score of, wants, refers to, better to, rather than"
detailed_ways_to_use_a_brick,high_steering,11424,49.775,5.470317632459751,40,40,"packet sent, compression of, sensor behavior"
detailed_ways_to_use_a_brick,high_steering,32453,49.05,7.39915535720128,40,40,actions after 'to'
detailed_ways_to_use_a_brick,high_steering,17735,48.575,12.269652603069066,40,40,holding and restraining
detailed_ways_to_use_a_brick,high_steering,64023,48.325,7.447776513832815,40,40,has two
detailed_ways_to_use_a_brick,high_steering,38885,48.2,3.938273733503013,40,40,objects and weapons
detailed_ways_to_use_a_brick,high_steering,44930,48.0,4.774934554525347,40,40,listing examples or purposes
detailed_ways_to_use_a_brick,high_steering,46241,47.975,3.1502976049890994,40,40,"EVCS, IT, armrests, doors"
detailed_ways_to_use_a_brick,high_steering,27547,47.25,4.235268586524354,40,40,texto em suas buscas
detailed_ways_to_use_a_brick,high_steering,27313,46.775,5.312661762243126,40,40,object size and shape descriptors
detailed_ways_to_use_a_brick,high_steering,56241,45.975,7.058638324776256,40,40,spacing and distance
detailed_ways_to_use_a_brick,high_steering,64102,45.95,4.1167341424969095,40,40,`.` or `il resto`
detailed_ways_to_use_a_brick,high_steering,23886,44.05,4.45505331056771,40,40,create a
detailed_ways_to_use_a_brick,high_steering,7622,43.825,4.689816094475322,40,40,is determined
detailed_ways_to_use_a_brick,high_steering,38481,43.625,6.89089072616886,40,40,"metal art, improved insulation, sentence structure, plates, up/down, substance abuse"
detailed_ways_to_use_a_brick,high_steering,41644,43.375,9.218697033746146,40,40,"that introduced, which is, can refer"
detailed_ways_to_use_a_brick,high_steering,52758,43.275,4.266072549781607,40,40,provide a complete federal case
detailed_ways_to_use_a_brick,high_steering,54479,42.425,5.9493171877115705,40,40,protection and blocking
detailed_ways_to_use_a_brick,high_steering,51868,42.375,7.920503456220444,40,40,pinecone
detailed_ways_to_use_a_brick,high_steering,57487,42.325,6.043126260471448,40,40,"Pillars of Hercules, Stahlgerüstturm"
detailed_ways_to_use_a_brick,high_steering,56711,42.3,7.054076835419375,40,40,by walls or fences
detailed_ways_to_use_a_brick,high_steering,44897,42.0,7.556454194925019,40,40,table with cup or books
detailed_ways_to_use_a_brick,high_steering,36184,41.8,10.611785900591856,40,40,new words and concepts
detailed_ways_to_use_a_brick,high_steering,39582,40.8,9.672641831475007,40,40,midfield position
detailed_ways_to_use_a_brick,high_steering,30705,40.35,3.69831042504544,40,40,discussion of drawbacks and considerations
detailed_ways_to_use_a_brick,high_steering,37972,40.175,5.598604736896518,40,40,small sticks and wood
detailed_ways_to_use_a_brick,high_steering,56349,40.025,3.05358395987406,40,40,sale generating
detailed_ways_to_use_a_brick,high_steering,53363,39.8,3.0182776545573726,40,40,Conscious Leadership development domains
detailed_ways_to_use_a_brick,high_steering,1656,39.725,5.286716845075015,40,40,length
detailed_ways_to_use_a_brick,high_steering,37770,39.425,4.652351555933847,40,40,device or equipment type
detailed_ways_to_use_a_brick,high_steering,3252,39.05,8.794742747801115,40,40,"Greek, apples, questions about quantity"
detailed_ways_to_use_a_brick,high_steering,7089,38.95,4.774672763656154,40,40,act as or help
detailed_ways_to_use_a_brick,high_steering,43781,38.675,10.710713094841077,40,40,considering stability factors
detailed_ways_to_use_a_brick,high_steering,52498,38.675,4.203495569166235,40,40,rich and heavy description
detailed_ways_to_use_a_brick,high_steering,61095,38.45,9.797831392711345,40,40,ceramic objects
detailed_ways_to_use_a_brick,high_steering,4047,38.35,12.09865695025691,40,40,pursuing currently
detailed_ways_to_use_a_brick,high_steering,3337,38.25,5.906564145084691,40,40,using heavy weights or TRX
detailed_ways_to_use_a_brick,high_steering,20060,37.65,5.905717568594039,40,40,cutting metal sheets and pipes
detailed_ways_to_use_a_brick,high_steering,22170,37.25,5.611372381155964,40,40,common uses and applications
detailed_ways_to_use_a_brick,high_steering,44653,37.15,5.729528776435292,40,40,"disrupt the, for its, is thrown"
detailed_ways_to_use_a_brick,high_steering,44154,36.975,4.6609414285098865,40,40,to use
detailed_ways_to_use_a_brick,high_steering,12986,36.875,7.183966522750506,40,40,"active ingredients, prototypes, e-commerce, neural networks, energy conservation"
detailed_ways_to_use_a_brick,high_steering,11944,36.85,3.02117526800413,40,40,"blog about, mug with, role of"
detailed_ways_to_use_a_brick,high_steering,22541,36.825,6.078188463678945,40,40,a type of
detailed_ways_to_use_a_brick,high_steering,53451,36.575,6.537918246659235,40,40,determiner followed by noun/adjective
detailed_ways_to_use_a_brick,high_steering,59854,36.425,5.219614449363116,40,40,verb followed by preposition or determiner
detailed_ways_to_use_a_brick,high_steering,18816,36.175,4.0797518306877825,40,40,building construction materials
detailed_ways_to_use_a_brick,high_steering,47668,36.175,5.744073032265539,40,40,"creating, developing, or causing"
detailed_ways_to_use_a_brick,high_steering,48509,35.95,9.886733535399847,40,40,home repair and gardening
detailed_ways_to_use_a_brick,high_steering,27715,35.875,8.37910347232924,40,40,on the table
detailed_ways_to_use_a_brick,high_steering,31297,35.8,7.685050422736351,40,40,floor and office
detailed_ways_to_use_a_brick,high_steering,58184,35.75,5.584576975922169,40,40,versatile ingredient preparation
detailed_ways_to_use_a_brick,high_steering,63681,35.05,8.476290462224622,40,40,states and progress
detailed_ways_to_use_a_brick,high_steering,11912,34.925,3.036342371999595,40,40,punctuation followed by introductory phrases
detailed_ways_to_use_a_brick,high_steering,11167,34.875,6.565772993334448,40,40,falling or slipping out
detailed_ways_to_use_a_brick,high_steering,42803,34.4,5.580322571321491,40,40,"developed quickly, programming languages, far away"
detailed_ways_to_use_a_brick,high_steering,60041,34.375,3.321802974289709,40,40,"surreal, curious, gentle descriptions"
detailed_ways_to_use_a_brick,high_steering,34428,34.1,2.7820855486486717,40,40,"energy, routes, manager, humidity, sunshine"
detailed_ways_to_use_a_brick,high_steering,31914,34.075,5.560519310280286,40,40,acts as
detailed_ways_to_use_a_brick,high_steering,946,33.975,5.429030760642272,40,40,border or outline
detailed_ways_to_use_a_brick,high_steering,46687,33.875,8.136914341444177,40,40,sauce and cheese
detailed_ways_to_use_a_brick,high_steering,18108,33.7,7.149125820686028,40,40,"Taipei locations, robot arm"
detailed_ways_to_use_a_brick,high_steering,57393,33.55,7.787650480087063,40,40,and then
detailed_ways_to_use_a_brick,high_steering,29954,33.225,6.706293685785019,40,40,digging dirt and holes
detailed_ways_to_use_a_brick,high_steering,35604,32.925,6.574144431026775,40,40,describing an action or state
detailed_ways_to_use_a_brick,high_steering,2815,32.875,5.608865749864219,40,40,"used conceptually, like in examples"
detailed_ways_to_use_a_brick,high_steering,32306,32.6,5.580322571321491,40,40,feet flat
detailed_ways_to_use_a_brick,high_steering,31484,32.475,5.647953169069301,40,40,to contain
detailed_ways_to_use_a_brick,high_steering,16730,32.35,5.968877616436783,40,40,support structural components
detailed_ways_to_use_a_brick,high_steering,59446,32.325,6.043126260471467,40,40,"side table, desk organiser"
detailed_ways_to_use_a_brick,high_steering,14464,31.825,5.774458849104391,40,40,vinyl or PVC softening
detailed_ways_to_use_a_brick,high_steering,25360,31.75,4.408798022137099,40,40,preceded by punctuation or labels
detailed_ways_to_use_a_brick,high_steering,5121,31.725,4.17125580610923,40,40,"or opinions, for organizations, other types"
detailed_ways_to_use_a_brick,high_steering,3317,31.625,10.671662241656643,40,40,choice for businesses
detailed_ways_to_use_a_brick,high_steering,17082,31.5,4.14728827066555,40,40,"electricity, components, tutorials, respiration, pile"
detailed_ways_to_use_a_brick,high_steering,37109,31.475,4.924365441353827,40,40,building settlements and cities
detailed_ways_to_use_a_brick,high_steering,22803,31.425,7.60554896112042,40,40,listing features or components
detailed_ways_to_use_a_brick,high_steering,1922,31.35,4.762089877354258,40,40,installations like device or other
detailed_ways_to_use_a_brick,high_steering,38283,31.35,1.0136567466356243,40,40,books and reading
detailed_ways_to_use_a_brick,high_steering,16987,31.1,5.295280917949487,40,40,their role
detailed_ways_to_use_a_brick,high_steering,35057,31.05,8.493968448257853,40,40,easy DIY projects
detailed_ways_to_use_a_brick,high_steering,10595,31.05,2.7924004010886225,40,40,a glass bottle or massive object
detailed_ways_to_use_a_brick,high_steering,5520,31.0,2.747726332806809,40,40,"setting values, size, or shifts"
detailed_ways_to_use_a_brick,high_steering,5284,30.975,11.99893224416239,40,40,tool parts
detailed_ways_to_use_a_brick,high_steering,23061,30.95,7.838845578272358,40,40,hardware and fasteners
detailed_ways_to_use_a_brick,high_steering,5427,30.7,4.038564101261728,40,40,"source, key, tried, via, cold, chance, with, about"
detailed_ways_to_use_a_brick,high_steering,53024,30.675,3.117591217590898,40,40,"past with possessive, need, novel, problem"
detailed_ways_to_use_a_brick,high_steering,57527,30.625,5.703891215652693,40,40,its intuitive
detailed_ways_to_use_a_brick,high_steering,48498,30.6,7.189575787207464,40,40,dirt construction ease
detailed_ways_to_use_a_brick,high_steering,39182,30.4,10.797684937059426,40,40,objects and surfaces
detailed_ways_to_use_a_brick,high_steering,43076,30.4,7.974333827975854,40,40,metric utilization and computation
detailed_ways_to_use_a_brick,high_steering,15075,30.375,8.299661137660982,40,40,small or tiny objects
detailed_ways_to_use_a_brick,high_steering,17102,30.15,2.89439112768127,40,40,mass murder
detailed_ways_to_use_a_brick,high_steering,52086,30.075,4.9415964019737535,40,40,"how obscure, a type, different things"
detailed_ways_to_use_a_brick,high_steering,990,30.025,9.799202773695423,40,40,dirt roads and paths
detailed_ways_to_use_a_brick,high_steering,54241,30.025,4.982406547041314,40,40,common phrase continuations
detailed_ways_to_use_a_brick,high_steering,29398,29.675,2.62094925551793,40,40,instructional steps
detailed_ways_to_use_a_brick,high_steering,51563,29.675,3.371850382208557,40,40,bromo compounds
detailed_ways_to_use_a_brick,high_steering,43266,29.575,0.8912771734988275,40,40,library organizing
detailed_ways_to_use_a_brick,high_steering,57159,29.525,2.4595477226514744,40,40,make decisions or
detailed_ways_to_use_a_brick,high_steering,13331,29.325,5.1545489618394384,40,40,web development
detailed_ways_to_use_a_brick,high_steering,41275,29.325,4.4631127030358595,40,40,objects and instruments
detailed_ways_to_use_a_brick,high_steering,11791,29.05,7.010527797534214,40,40,providing premium
detailed_ways_to_use_a_brick,high_steering,16640,28.975,6.680147827705602,40,40,estampas de carros
detailed_ways_to_use_a_brick,high_steering,55550,28.875,2.9511650241896032,40,40,end of phrases
detailed_ways_to_use_a_brick,high_steering,61605,28.8,9.061456836513646,40,40,"local gardening club, the garden's inhabitants"
detailed_ways_to_use_a_brick,high_steering,15702,28.75,4.592112803492525,40,40,combine or combination
detailed_ways_to_use_a_brick,high_steering,37898,28.55,5.084043666216879,40,40,made up of small parts
detailed_ways_to_use_a_brick,high_steering,49306,28.25,3.540833235271046,40,40,arranged or connected
detailed_ways_to_use_a_brick,high_steering,64193,28.2,3.5227829907617028,40,40,titles and questions
detailed_ways_to_use_a_brick,high_steering,21825,28.15,8.33531643070616,40,40,swimming pool or respiration/aortic
detailed_ways_to_use_a_brick,high_steering,49058,27.925,3.8300620099418685,40,40,mathematical operations and measurements
detailed_ways_to_use_a_brick,high_steering,63396,27.625,1.6075991415772848,40,40,"discovers she, system that"
detailed_ways_to_use_a_brick,high_steering,25795,27.6,2.4677925358505965,40,40,Top 10 lists
detailed_ways_to_use_a_brick,high_steering,3907,27.475,5.347838348342243,40,40,lustful and sexual terms
detailed_ways_to_use_a_brick,high_steering,46604,27.45,4.110656881813421,40,40,page/pages
detailed_ways_to_use_a_brick,high_steering,53500,27.425,5.421657956750865,40,40,dry fuel for fire
detailed_ways_to_use_a_brick,high_steering,2128,27.425,7.327644573804057,40,40,"automotive, äººç±»é¥², select, VR, deep learning, capital, market"
detailed_ways_to_use_a_brick,high_steering,52103,27.3,6.407807737440313,40,40,"dependencies, measurement, units"
detailed_ways_to_use_a_brick,high_steering,54683,27.275,2.9409819788635354,40,40,punctuation or preposition follows
detailed_ways_to_use_a_brick,high_steering,53031,27.15,5.841874699101313,40,40,ãĥ³ãĥī followed by ãģĮ
detailed_ways_to_use_a_brick,high_steering,62808,26.825,3.754247594392252,40,40,making changes or buying
detailed_ways_to_use_a_brick,high_steering,35859,26.825,14.983136353914693,40,40,or even
detailed_ways_to_use_a_brick,high_steering,36838,26.8,2.942787793912427,40,40,product categories and accessories
detailed_ways_to_use_a_brick,high_steering,37322,26.775,3.863207863939005,40,40,"lists, actions, and descriptions"
detailed_ways_to_use_a_brick,high_steering,1608,26.7,2.2045407685048635,40,40,distinct names or outcomes
detailed_ways_to_use_a_brick,high_steering,20420,26.575,4.36971108884788,40,40,"start your, just random, difficult to"
detailed_ways_to_use_a_brick,high_steering,60646,26.55,3.962007067131505,40,40,arranged in a pattern
detailed_ways_to_use_a_brick,high_steering,53772,26.525,1.8972018869904197,40,40,by followed by method
detailed_ways_to_use_a_brick,high_steering,42333,26.4,4.482186966202998,40,40,part or paper
detailed_ways_to_use_a_brick,high_steering,30974,26.35,1.878163997099273,40,40,describing people or art
detailed_ways_to_use_a_brick,high_steering,23510,26.325,3.101511728173858,40,40,orientation and upside down
detailed_ways_to_use_a_brick,high_steering,27004,26.3,4.848711168960262,40,40,"specifics, biology, physics, calculations"
detailed_ways_to_use_a_brick,high_steering,5019,26.25,8.443192524158148,40,40,flat or plane
detailed_ways_to_use_a_brick,high_steering,22891,26.25,1.373863166403425,40,40,end of sentence or list item
detailed_ways_to_use_a_brick,high_steering,22445,26.15,3.205854020382111,40,40,my/your daily/activity
detailed_ways_to_use_a_brick,high_steering,40852,26.075,3.939463796000665,40,40,AI model chatting descriptions
improve_the_stapler_with_many_specific_enhancements,high_steering,40325,78.95,2.5490194193060773,40,40,pens
improve_the_stapler_with_many_specific_enhancements,high_steering,15715,75.825,3.693829313869138,40,40,but followed by descriptions of state or action
improve_the_stapler_with_many_specific_enhancements,high_steering,36804,74.425,5.982840044661097,40,40,ergonomic handle or grip
improve_the_stapler_with_many_specific_enhancements,high_steering,27847,68.05,3.3011361680488185,40,40,mechanics and springs
improve_the_stapler_with_many_specific_enhancements,high_steering,56212,67.9,1.6552945357243443,40,40,lighting range ergonomic features
improve_the_stapler_with_many_specific_enhancements,high_steering,4544,67.25,1.6844880527921937,40,40,adjustable legs for storage
improve_the_stapler_with_many_specific_enhancements,high_steering,23061,66.25,2.5470571253900416,40,40,hardware and fasteners
improve_the_stapler_with_many_specific_enhancements,high_steering,35034,66.075,3.0032274306152464,40,40,best deals and different models
improve_the_stapler_with_many_specific_enhancements,high_steering,25058,64.75,3.8778215533982947,40,40,"researching Amazon, deploying AWS"
improve_the_stapler_with_many_specific_enhancements,high_steering,54443,63.925,1.967072698199198,40,40,"separate chambers, adjustable legs, mechanism"
improve_the_stapler_with_many_specific_enhancements,high_steering,7295,61.575,3.3082283778481854,40,40,Milwaukee tool cutting
improve_the_stapler_with_many_specific_enhancements,high_steering,42868,59.4,4.1158231254513975,40,40,printers and ducks
improve_the_stapler_with_many_specific_enhancements,high_steering,54652,58.9,3.1843366656181114,40,40,cutting
improve_the_stapler_with_many_specific_enhancements,high_steering,30370,55.175,2.119994103765437,40,40,State Street services
improve_the_stapler_with_many_specific_enhancements,high_steering,32086,53.75,3.61074784497615,40,40,housing contains clear blue exterior
improve_the_stapler_with_many_specific_enhancements,high_steering,37407,50.7,2.6095976701399675,40,40,easy to use and remove
improve_the_stapler_with_many_specific_enhancements,high_steering,62839,50.025,2.4747474618635996,40,40,once upon a time
improve_the_stapler_with_many_specific_enhancements,high_steering,43018,50.0,5.4037024344425015,40,40,"powder coating systems, belt drive, treadmill"
improve_the_stapler_with_many_specific_enhancements,high_steering,6542,48.475,1.612257733738696,40,40,"quality, durability, easy"
improve_the_stapler_with_many_specific_enhancements,high_steering,51884,46.8,1.6613247725836806,40,40,from virtual to detect providing support
improve_the_stapler_with_many_specific_enhancements,high_steering,11674,43.625,1.79843682124227,40,40,"space shuttle, wind turbine, arcade game"
improve_the_stapler_with_many_specific_enhancements,high_steering,42148,40.75,1.907223112276077,40,40,create engaging or build a
improve_the_stapler_with_many_specific_enhancements,high_steering,27679,39.625,0.9134412953222057,40,40,a mug with features
improve_the_stapler_with_many_specific_enhancements,high_steering,1424,38.7,4.196427051671418,40,40,list item start indicators
improve_the_stapler_with_many_specific_enhancements,high_steering,28383,37.825,1.6107063667844304,40,40,operated or equipped
improve_the_stapler_with_many_specific_enhancements,high_steering,22541,35.325,4.5408561967981065,40,40,a type of
improve_the_stapler_with_many_specific_enhancements,high_steering,36184,35.275,3.563618245547655,40,40,new words and concepts
improve_the_stapler_with_many_specific_enhancements,high_steering,11597,35.1,6.1959664298638755,40,40,"can rotate, change, allow"
improve_the_stapler_with_many_specific_enhancements,high_steering,34070,34.7,3.1320919526731563,40,40,"locations, rates, training, earn"
improve_the_stapler_with_many_specific_enhancements,high_steering,22071,34.5,6.9713700231733435,40,40,office chairs and support
improve_the_stapler_with_many_specific_enhancements,high_steering,23653,34.325,2.217966410926847,40,40,strive for greatness; established in
improve_the_stapler_with_many_specific_enhancements,high_steering,20086,33.725,7.628851486298571,40,40,printers and ducks
improve_the_stapler_with_many_specific_enhancements,high_steering,16583,33.5,3.7616485747608177,40,40,"learning and improvement, fabrics"
improve_the_stapler_with_many_specific_enhancements,high_steering,62430,33.475,4.852769827634505,40,40,being drained or used
improve_the_stapler_with_many_specific_enhancements,high_steering,53174,32.425,1.3944084767385287,40,40,A4 paper size definition
improve_the_stapler_with_many_specific_enhancements,high_steering,34645,32.2,1.2083045973593782,40,40,"element analysis, Asset class"
improve_the_stapler_with_many_specific_enhancements,high_steering,14530,31.9,3.6249137920783854,40,40,to cut
improve_the_stapler_with_many_specific_enhancements,high_steering,65048,31.15,3.751999466950935,40,40,make sure to ONLY
improve_the_stapler_with_many_specific_enhancements,high_steering,30448,30.7,1.4177446878757793,40,40,insertion and removal actions
improve_the_stapler_with_many_specific_enhancements,high_steering,49596,30.625,0.6590713163232379,40,40,introductory words/punctuation
improve_the_stapler_with_many_specific_enhancements,high_steering,2063,30.55,1.3774977313956043,40,40,verbs following common pronouns/prepositions
improve_the_stapler_with_many_specific_enhancements,high_steering,8928,30.5,0.7745966692414981,40,40,adventures and survival scenarios
improve_the_stapler_with_many_specific_enhancements,high_steering,64102,30.325,2.5138367090962843,40,40,`.` or `il resto`
improve_the_stapler_with_many_specific_enhancements,high_steering,23773,29.575,1.447195563840635,40,40,apply pressure or adjustments
improve_the_stapler_with_many_specific_enhancements,high_steering,62372,29.3,1.1874342087037784,40,40,increase or add
improve_the_stapler_with_many_specific_enhancements,high_steering,40244,28.55,0.7729812416869948,40,40,Personalized Relationship Management Software
improve_the_stapler_with_many_specific_enhancements,high_steering,20402,28.5,2.3021728866442577,40,40,"supplies power, data, or emotions"
improve_the_stapler_with_many_specific_enhancements,high_steering,1608,28.225,1.557040461901983,40,40,distinct names or outcomes
improve_the_stapler_with_many_specific_enhancements,high_steering,20451,27.85,1.8103866990231448,40,40,vanes or blades
improve_the_stapler_with_many_specific_enhancements,high_steering,31322,27.825,0.703118055521336,40,40,"elections, context, patch"
improve_the_stapler_with_many_specific_enhancements,high_steering,47208,27.75,5.4440334311978695,40,40,adding information
improve_the_stapler_with_many_specific_enhancements,high_steering,40647,27.375,6.323319934970869,40,40,self-cleaning soy milk machine
improve_the_stapler_with_many_specific_enhancements,high_steering,14892,27.2,1.5033296378373255,40,40,hammer and context
improve_the_stapler_with_many_specific_enhancements,high_steering,63388,27.1,1.9209372712298391,40,40,sp Head
improve_the_stapler_with_many_specific_enhancements,high_steering,56092,27.025,2.5931399885081645,40,40,"detect potential, using Python, meet customer"
improve_the_stapler_with_many_specific_enhancements,high_steering,15266,26.85,0.8817596044273734,40,40,items and attributes
improve_the_stapler_with_many_specific_enhancements,high_steering,20607,26.775,1.7246376431007537,40,40,74cm max height
improve_the_stapler_with_many_specific_enhancements,high_steering,25360,26.75,3.24615156762589,40,40,preceded by punctuation or labels
improve_the_stapler_with_many_specific_enhancements,high_steering,2294,26.725,1.760504189145828,40,40,make life easier
improve_the_stapler_with_many_specific_enhancements,high_steering,65365,26.65,3.142849025963553,40,40,prominent financial based program
improve_the_stapler_with_many_specific_enhancements,high_steering,10917,26.475,1.9873034494006994,40,40,determiner + concept nouns
improve_the_stapler_with_many_specific_enhancements,high_steering,26355,26.375,2.83449730992992,40,40,strengths and weaknesses
improve_the_stapler_with_many_specific_enhancements,high_steering,49421,26.0,2.1563858652847774,40,40,list separators and conjunctions
improve_the_stapler_with_many_specific_enhancements,high_steering,12342,25.625,1.3543910070581622,40,40,"requires some, captain may, navigate using"
improve_the_stapler_with_many_specific_enhancements,high_steering,56054,25.5,2.29128784747792,40,40,introductions to specific contexts
improve_the_stapler_with_many_specific_enhancements,high_steering,11791,25.5,3.016620625799675,40,40,providing premium
improve_the_stapler_with_many_specific_enhancements,high_steering,37544,25.3,2.9086079144497843,40,40,turkish characters and phrases
improve_the_stapler_with_many_specific_enhancements,high_steering,37099,25.175,2.737585615099552,40,40,and a / integrated / remote
improve_the_stapler_with_many_specific_enhancements,high_steering,56668,25.05,2.8102490992792655,40,40,"popular activity, improve student"
improve_the_stapler_with_many_specific_enhancements,high_steering,62711,25.025,1.3506942659240637,40,40,a mug with feature
improve_the_stapler_with_many_specific_enhancements,high_steering,58959,24.975,1.2547410091329279,40,40,"search, metadata, topics"
