task,condition,reward,rank,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
safe_risky_choice,dose_risk_03_01,20,2,13951,5.34375,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,20,3,11007,5.0625,0.0,40,40,"gar, gu, guarantee, assure"
safe_risky_choice,dose_risk_03_01,20,4,56793,4.75,0.0,40,40,guaranteed or guarantee
safe_risky_choice,dose_risk_03_01,20,5,60228,4.415625,1.4718749999999987,36,40,"artificial intelligence, such as, due to"
safe_risky_choice,dose_risk_03_01,20,6,46963,4.25,0.0,40,40,expressing certainty
safe_risky_choice,dose_risk_03_01,20,7,53370,3.96875,0.0,40,40,rewarding positive outcomes
safe_risky_choice,dose_risk_03_01,20,8,47380,3.90625,0.0,40,40,user's choice or preference
safe_risky_choice,dose_risk_03_01,20,9,26699,3.875,0.0,40,40,making a choice
safe_risky_choice,dose_risk_03_01,20,10,12745,3.765625,0.0,40,40,leaving or exiting
safe_risky_choice,dose_risk_03_01,25,1,4162,5.8125,0.0,40,40,risk or possibility
safe_risky_choice,dose_risk_03_01,25,2,13951,5.28125,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,25,3,11007,4.9375,0.0,40,40,"gar, gu, guarantee, assure"
safe_risky_choice,dose_risk_03_01,25,4,56793,4.78125,0.0,40,40,guaranteed or guarantee
safe_risky_choice,dose_risk_03_01,25,5,64296,4.201171875,0.45990598961864954,40,40,"when, for, with, good"
safe_risky_choice,dose_risk_03_01,25,6,46963,4.1875,0.0,40,40,expressing certainty
safe_risky_choice,dose_risk_03_01,25,7,53370,3.9375,0.0,40,40,rewarding positive outcomes
safe_risky_choice,dose_risk_03_01,25,8,47380,3.90625,0.0,40,40,user's choice or preference
safe_risky_choice,dose_risk_03_01,25,9,26699,3.859375,0.0,40,40,making a choice
safe_risky_choice,dose_risk_03_01,25,10,12745,3.78125,0.0,40,40,leaving or exiting
safe_risky_choice,dose_risk_03_01,30,1,4162,5.96875,0.0,40,40,risk or possibility
safe_risky_choice,dose_risk_03_01,30,2,13951,5.34375,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,30,3,11007,4.9375,0.0,40,40,"gar, gu, guarantee, assure"
safe_risky_choice,dose_risk_03_01,30,4,56793,4.78125,0.0,40,40,guaranteed or guarantee
safe_risky_choice,dose_risk_03_01,30,5,64296,4.3015625,0.22031249999999064,40,40,"when, for, with, good"
safe_risky_choice,dose_risk_03_01,30,6,46963,4.1875,0.0,40,40,expressing certainty
safe_risky_choice,dose_risk_03_01,30,7,53370,3.9375,0.0,40,40,rewarding positive outcomes
safe_risky_choice,dose_risk_03_01,30,8,47380,3.875,0.0,40,40,user's choice or preference
safe_risky_choice,dose_risk_03_01,30,9,26699,3.859375,0.0,40,40,making a choice
safe_risky_choice,dose_risk_03_01,30,10,12745,3.796875,0.0,40,40,leaving or exiting
safe_risky_choice,dose_risk_03_01,35,1,4162,6.0421875,0.12685152184247084,40,40,risk or possibility
safe_risky_choice,dose_risk_03_01,35,2,13951,5.40625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,35,3,11007,4.9375,0.0,40,40,"gar, gu, guarantee, assure"
safe_risky_choice,dose_risk_03_01,35,4,56793,4.78125,0.0,40,40,guaranteed or guarantee
safe_risky_choice,dose_risk_03_01,35,5,46963,4.15625,0.0,40,40,expressing certainty
safe_risky_choice,dose_risk_03_01,35,6,64296,4.1400390625,0.5104988665143216,40,40,"when, for, with, good"
safe_risky_choice,dose_risk_03_01,35,7,53370,3.90625,0.0,40,40,rewarding positive outcomes
safe_risky_choice,dose_risk_03_01,35,8,47380,3.875,0.0,40,40,user's choice or preference
safe_risky_choice,dose_risk_03_01,35,9,26699,3.859375,0.0,40,40,making a choice
safe_risky_choice,dose_risk_03_01,35,10,48258,3.72734375,0.01304944772533386,40,40,roles and fields
safe_risky_choice,dose_risk_03_01,40,1,4162,6.0625,0.0,40,40,risk or possibility
safe_risky_choice,dose_risk_03_01,40,2,13951,5.375,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,40,3,11007,4.96875,0.0,40,40,"gar, gu, guarantee, assure"
safe_risky_choice,dose_risk_03_01,40,4,56793,4.78125,0.0,40,40,guaranteed or guarantee
safe_risky_choice,dose_risk_03_01,40,5,64296,4.253125,0.3062500000000014,40,40,"when, for, with, good"
safe_risky_choice,dose_risk_03_01,40,6,46963,4.1875,0.0,40,40,expressing certainty
safe_risky_choice,dose_risk_03_01,40,7,53370,3.90625,0.0,40,40,rewarding positive outcomes
safe_risky_choice,dose_risk_03_01,40,8,26699,3.859375,0.0,40,40,making a choice
safe_risky_choice,dose_risk_03_01,40,9,47380,3.84375,0.0,40,40,user's choice or preference
safe_risky_choice,dose_risk_03_01,40,10,12745,3.765625,0.0,40,40,leaving or exiting
safe_risky_choice,dose_risk_03_01,45,1,4162,6.15625,0.0,40,40,risk or possibility
safe_risky_choice,dose_risk_03_01,45,2,13951,5.4375,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,45,3,11007,4.96875,0.0,40,40,"gar, gu, guarantee, assure"
safe_risky_choice,dose_risk_03_01,45,4,56793,4.78125,0.0,40,40,guaranteed or guarantee
safe_risky_choice,dose_risk_03_01,45,5,46963,4.15625,0.0,40,40,expressing certainty
safe_risky_choice,dose_risk_03_01,45,6,53370,3.890625,0.0,40,40,rewarding positive outcomes
safe_risky_choice,dose_risk_03_01,45,7,47380,3.859375,0.0,40,40,user's choice or preference
safe_risky_choice,dose_risk_03_01,45,8,26699,3.859375,0.0,40,40,making a choice
safe_risky_choice,dose_risk_03_01,45,9,64296,3.85390625,0.32093213694399053,40,40,"when, for, with, good"
safe_risky_choice,dose_risk_03_01,45,10,12745,3.734375,0.0,40,40,leaving or exiting
safe_risky_choice,dose_risk_03_01,50,1,4162,5.5625,0.0,40,40,risk or possibility
safe_risky_choice,dose_risk_03_01,50,2,13951,5.125,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,50,3,11007,5.09375,0.0,40,40,"gar, gu, guarantee, assure"
safe_risky_choice,dose_risk_03_01,50,4,9542,5.03125,1.9016337548276745,35,40,"decision making, decision tree, decision transformer"
safe_risky_choice,dose_risk_03_01,50,5,56793,4.8125,0.0,40,40,guaranteed or guarantee
safe_risky_choice,dose_risk_03_01,50,6,4409,4.4296875,1.6742645015330613,35,40,decision-making process or tasks
safe_risky_choice,dose_risk_03_01,50,7,46963,4.28125,0.0,40,40,expressing certainty
safe_risky_choice,dose_risk_03_01,50,8,2342,4.23828125,1.6019197391211388,35,40,under specific conditions or constraints
safe_risky_choice,dose_risk_03_01,50,9,12745,3.921875,0.0,40,40,leaving or exiting
safe_risky_choice,dose_risk_03_01,50,10,47380,3.859375,0.0,40,40,user's choice or preference
safe_risky_choice,dose_risk_03_01,55,1,4162,5.9375,0.0,40,40,risk or possibility
safe_risky_choice,dose_risk_03_01,55,2,13951,5.15625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,55,3,11007,5.0625,0.0,40,40,"gar, gu, guarantee, assure"
safe_risky_choice,dose_risk_03_01,55,4,56793,4.78125,0.0,40,40,guaranteed or guarantee
safe_risky_choice,dose_risk_03_01,55,5,48258,4.1875,0.0,40,40,roles and fields
safe_risky_choice,dose_risk_03_01,55,6,46963,4.15625,0.0,40,40,expressing certainty
safe_risky_choice,dose_risk_03_01,55,7,14161,3.96875,0.0,40,40,significant impact or contribution
safe_risky_choice,dose_risk_03_01,55,8,26699,3.828125,0.0,40,40,making a choice
safe_risky_choice,dose_risk_03_01,55,9,12745,3.828125,0.0,40,40,leaving or exiting
safe_risky_choice,dose_risk_03_01,55,10,53370,3.796875,0.0,40,40,rewarding positive outcomes
safe_risky_choice,dose_risk_03_01,60,1,13951,5.59375,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,60,2,60836,5.51171875,0.10590188837285905,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,60,3,54803,4.75,0.6051536478449089,40,40,this case
safe_risky_choice,dose_risk_03_01,60,4,57461,4.65625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,60,5,5007,4.51953125,0.015128841196122723,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,60,6,17284,4.02734375,0.045386523588368165,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,60,7,6322,3.990234375,0.007564420598061361,40,40,calculations
safe_risky_choice,dose_risk_03_01,60,8,36960,3.8984375,0.030257682392245445,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,60,9,27797,3.896484375,0.052950944186429524,40,40,in this case
safe_risky_choice,dose_risk_03_01,60,10,26699,3.75,0.0,40,40,making a choice
safe_risky_choice,dose_risk_03_01,65,1,13951,5.5625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,65,2,60836,5.5625,0.0,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,65,3,36960,4.96875,0.0,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,65,4,57461,4.65625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,65,5,20504,4.056640625,0.3313216221950855,40,40,safe contexts
safe_risky_choice,dose_risk_03_01,65,6,17284,4.03125,0.0,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,65,7,31084,3.946875,3.570968552962907,22,40,willing to
safe_risky_choice,dose_risk_03_01,65,8,6322,3.828125,0.0,40,40,calculations
safe_risky_choice,dose_risk_03_01,65,9,26699,3.75,0.0,40,40,making a choice
safe_risky_choice,dose_risk_03_01,65,10,47380,3.546875,0.0,40,40,user's choice or preference
safe_risky_choice,dose_risk_03_01,70,1,50666,7.978125,2.2717503404588717,37,40,"long run, short term, near future"
safe_risky_choice,dose_risk_03_01,70,2,13951,5.59375,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,70,3,60836,5.5484375,0.049385876966474195,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,70,4,57461,4.65625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,70,5,36960,4.4421875,0.01646195898883672,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,70,6,39026,4.401953125,0.5638220953675078,40,40,higher values
safe_risky_choice,dose_risk_03_01,70,7,5007,4.3890625,0.04938587696654613,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,70,8,46790,4.1046875,1.1687990882071018,37,40,chance to or chance of
safe_risky_choice,dose_risk_03_01,70,9,4156,4.07578125,1.1605681087126822,37,40,game theory and related phrases
safe_risky_choice,dose_risk_03_01,70,10,60610,4.01796875,1.1441061497238536,37,40,context situations and future
safe_risky_choice,dose_risk_03_01,75,1,31084,7.04296875,1.1278974731600984,39,40,willing to
safe_risky_choice,dose_risk_03_01,75,2,13951,5.59375,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,75,3,60836,5.5,0.0,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,75,4,36960,4.75,0.0,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,75,5,46736,4.72265625,0.7562302263685561,39,40,asking questions
safe_risky_choice,dose_risk_03_01,75,6,57461,4.65625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,75,7,49748,4.3875,0.7025622748198189,39,40,asking about or if
safe_risky_choice,dose_risk_03_01,75,8,49882,4.29609375,0.6879255607610747,39,40,introducing a premise or condition
safe_risky_choice,dose_risk_03_01,75,9,17284,3.984375,0.0,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,75,10,6322,3.890625,0.0,40,40,calculations
safe_risky_choice,dose_risk_03_01,80,1,13951,5.625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,80,2,60836,5.37734375,0.09767499820036298,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,80,3,31084,5.3015625,3.2651356541258356,29,40,willing to
safe_risky_choice,dose_risk_03_01,80,4,54803,4.97109375,0.4604678486587739,40,40,this case
safe_risky_choice,dose_risk_03_01,80,5,57461,4.65625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,80,6,5007,4.5203125,0.08372142702885571,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,80,7,17284,4.032421875,0.04883749910021786,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,80,8,42081,3.956640625,0.42558392073007884,40,40,in this case
safe_risky_choice,dose_risk_03_01,80,9,36960,3.917578125,0.006976785585805164,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,80,10,6322,3.883984375,0.09069821261461516,40,40,calculations
safe_risky_choice,dose_risk_03_01,85,1,42888,6.375,0.0,40,40,rational and logical reasoning
safe_risky_choice,dose_risk_03_01,85,2,13951,5.59375,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,85,3,60836,5.53125,0.0,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,85,4,36960,5.21875,0.0,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,85,5,56793,4.78125,0.0,40,40,guaranteed or guarantee
safe_risky_choice,dose_risk_03_01,85,6,46736,4.75,0.0,40,40,asking questions
safe_risky_choice,dose_risk_03_01,85,7,57461,4.65625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,85,8,44317,4.59375,0.0,40,40,"seems, appears like, to be"
safe_risky_choice,dose_risk_03_01,85,9,49748,4.53125,0.0,40,40,asking about or if
safe_risky_choice,dose_risk_03_01,85,10,49882,4.3125,0.0,40,40,introducing a premise or condition
safe_risky_choice,dose_risk_03_01,90,1,13951,5.625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,90,2,60836,5.54296875,0.051674830294230284,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,90,3,42888,5.34453125,2.0207721042861144,35,40,rational and logical reasoning
safe_risky_choice,dose_risk_03_01,90,4,57461,4.65625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,90,5,36960,4.6171875,0.020669932117692115,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,90,6,5007,4.52734375,0.010334966058846057,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,90,7,46736,4.265625,1.612254705179985,35,40,asking questions
safe_risky_choice,dose_risk_03_01,90,8,6322,4.1484375,0.020669932117692115,40,40,calculations
safe_risky_choice,dose_risk_03_01,90,9,17284,4.044921875,0.04650734726480726,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,90,10,20504,3.978515625,0.2325367363240363,40,40,safe contexts
safe_risky_choice,dose_risk_03_01,95,1,42888,6.375,0.0,40,40,rational and logical reasoning
safe_risky_choice,dose_risk_03_01,95,2,13951,5.625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,95,3,60836,5.5625,0.0,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,95,4,36960,4.9375,0.0,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,95,5,56793,4.78125,0.0,40,40,guaranteed or guarantee
safe_risky_choice,dose_risk_03_01,95,6,46736,4.71875,0.0,40,40,asking questions
safe_risky_choice,dose_risk_03_01,95,7,57461,4.625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,95,8,49748,4.53125,0.0,40,40,asking about or if
safe_risky_choice,dose_risk_03_01,95,9,44317,4.53125,0.0,40,40,"seems, appears like, to be"
safe_risky_choice,dose_risk_03_01,95,10,5007,4.4375,0.0,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,100,1,50666,8.5625,0.0,40,40,"long run, short term, near future"
safe_risky_choice,dose_risk_03_01,100,2,13951,5.625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,100,3,35492,5.125,0.0,40,40,probability and percentages
safe_risky_choice,dose_risk_03_01,100,4,47066,4.75,0.0,40,40,long run
safe_risky_choice,dose_risk_03_01,100,5,58305,4.65625,0.0,40,40,statement of equality
safe_risky_choice,dose_risk_03_01,100,6,57461,4.625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,100,7,46790,4.40625,0.0,40,40,chance to or chance of
safe_risky_choice,dose_risk_03_01,100,8,4156,4.1875,0.0,40,40,game theory and related phrases
safe_risky_choice,dose_risk_03_01,100,9,4162,4.15625,0.0,40,40,risk or possibility
safe_risky_choice,dose_risk_03_01,100,10,36960,3.921875,0.0,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,105,1,13951,5.625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,105,2,60836,5.46875,0.0,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,105,3,18259,4.84375,0.0,40,40,"comparisons with ""than"""
safe_risky_choice,dose_risk_03_01,105,4,36960,4.78125,0.0,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,105,5,57934,4.75,0.0,40,40,greater than
safe_risky_choice,dose_risk_03_01,105,6,57461,4.625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,105,7,5007,4.40625,0.0,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,105,8,37116,4.28125,0.0,40,40,potentially negative outcomes
safe_risky_choice,dose_risk_03_01,105,9,12990,4.1875,0.0,40,40,discussing risks and guarantees
safe_risky_choice,dose_risk_03_01,105,10,20504,4.0,0.0,40,40,safe contexts
safe_risky_choice,dose_risk_03_01,110,1,7424,5.8484375,1.3417235810586128,38,40,comes with/in/from
safe_risky_choice,dose_risk_03_01,110,2,13951,5.6875,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,110,3,60836,5.59375,0.0,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,110,4,18259,4.75,0.0,40,40,"comparisons with ""than"""
safe_risky_choice,dose_risk_03_01,110,5,57461,4.625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,110,6,5007,4.5,0.0,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,110,7,36960,4.3125,0.0,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,110,8,20504,4.059765625,0.017076166401916393,40,40,safe contexts
safe_risky_choice,dose_risk_03_01,110,9,17284,4.03125,0.0,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,110,10,6322,4.0,0.0,40,40,calculations
safe_risky_choice,dose_risk_03_01,115,1,13951,5.625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,115,2,60836,5.625,0.0,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,115,3,36960,4.84375,0.0,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,115,4,18259,4.78515625,0.024394523431243743,40,40,"comparisons with ""than"""
safe_risky_choice,dose_risk_03_01,115,5,57461,4.625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,115,6,57934,4.61328125,0.01937436994946987,40,40,greater than
safe_risky_choice,dose_risk_03_01,115,7,5007,4.53125,0.0,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,115,8,37116,4.365625,0.02231696383924098,40,40,potentially negative outcomes
safe_risky_choice,dose_risk_03_01,115,9,12990,4.2234375,0.11344008261522032,40,40,discussing risks and guarantees
safe_risky_choice,dose_risk_03_01,115,10,17284,4.0625,0.0,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,120,1,13951,5.65625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,120,2,60836,5.48828125,0.031004898176538172,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,120,3,7424,5.44140625,2.0566582457103655,35,40,comes with/in/from
safe_risky_choice,dose_risk_03_01,120,4,57461,4.65625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,120,5,5007,4.58984375,0.010334966058846057,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,120,6,17284,4.048828125,0.0361723812059612,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,120,7,20504,3.9453125,0.020669932117692115,40,40,safe contexts
safe_risky_choice,dose_risk_03_01,120,8,6322,3.85546875,0.031004898176538172,40,40,calculations
safe_risky_choice,dose_risk_03_01,120,9,18259,3.759765625,0.4702409556774956,40,40,"comparisons with ""than"""
safe_risky_choice,dose_risk_03_01,120,10,26699,3.703125,0.0,40,40,making a choice
safe_risky_choice,dose_risk_03_01,125,1,13951,5.65625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,125,2,60836,5.571875,0.04749588797988439,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,125,3,31084,5.565625,2.563412566165463,33,40,willing to
safe_risky_choice,dose_risk_03_01,125,4,36960,4.72421875,0.011873971994821497,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,125,5,57461,4.625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,125,6,5007,4.5,0.0,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,125,7,18259,4.43984375,1.028574595370792,40,40,"comparisons with ""than"""
safe_risky_choice,dose_risk_03_01,125,8,17284,4.006640625,0.05343287397741149,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,125,9,6322,3.878515625,0.041558901982430896,40,40,calculations
safe_risky_choice,dose_risk_03_01,125,10,12990,3.76162109375,0.771178854407477,40,40,discussing risks and guarantees
safe_risky_choice,dose_risk_03_01,130,1,13951,5.65625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,130,2,60836,5.5625,0.0,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,130,3,31084,4.9484375,2.8571076222018217,30,40,willing to
safe_risky_choice,dose_risk_03_01,130,4,18259,4.6875,0.0,40,40,"comparisons with ""than"""
safe_risky_choice,dose_risk_03_01,130,5,57461,4.65625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,130,6,36960,4.53125,0.0,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,130,7,5007,4.375,0.0,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,130,8,17284,4.0625,0.0,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,130,9,20504,3.95625,0.1301291425853637,40,40,safe contexts
safe_risky_choice,dose_risk_03_01,130,10,6322,3.75,0.0,40,40,calculations
safe_risky_choice,dose_risk_03_01,135,1,7424,6.1578125,0.0312109130552219,40,40,comes with/in/from
safe_risky_choice,dose_risk_03_01,135,2,13951,5.625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,135,3,60836,4.72578125,0.7958782829119918,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,135,4,57461,4.65625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,135,5,18259,4.33984375,0.23408184791529116,40,40,"comparisons with ""than"""
safe_risky_choice,dose_risk_03_01,135,6,36960,4.300390625,0.39793914145599035,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,135,7,6322,4.039453125,0.3199118588175688,40,40,calculations
safe_risky_choice,dose_risk_03_01,135,8,17284,4.03125,0.0,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,135,9,20504,3.9390625,0.031210913055392645,40,40,safe contexts
safe_risky_choice,dose_risk_03_01,135,10,5007,3.8515625,0.4681636958305823,40,40,mathematical expressions
safe_risky_choice,dose_risk_03_01,140,1,31084,6.65,0.049999999999977264,40,40,willing to
safe_risky_choice,dose_risk_03_01,140,2,13951,5.65625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,140,3,18259,4.6875,0.0,40,40,"comparisons with ""than"""
safe_risky_choice,dose_risk_03_01,140,4,57461,4.625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,140,5,6322,4.40625,0.0,40,40,calculations
safe_risky_choice,dose_risk_03_01,140,6,57580,4.1875,0.0,40,40,attraction and desire
safe_risky_choice,dose_risk_03_01,140,7,20504,4.0625,0.0,40,40,safe contexts
safe_risky_choice,dose_risk_03_01,140,8,17284,4.0,0.0,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,140,9,60836,3.953125,0.0,40,40,multiplication and digits
safe_risky_choice,dose_risk_03_01,140,10,12990,3.9,0.01250000000006537,40,40,discussing risks and guarantees
safe_risky_choice,dose_risk_03_01,145,1,31084,6.40625,1.469946321298842,38,40,willing to
safe_risky_choice,dose_risk_03_01,145,2,13951,5.65625,0.0,40,40,sum of products for game outcomes
safe_risky_choice,dose_risk_03_01,145,3,18259,4.65625,0.0,40,40,"comparisons with ""than"""
safe_risky_choice,dose_risk_03_01,145,4,57461,4.625,0.0,40,40,"expectation, anticipation, prediction"
safe_risky_choice,dose_risk_03_01,145,5,6322,4.375,0.0,40,40,calculations
safe_risky_choice,dose_risk_03_01,145,6,36960,4.25,0.0,40,40,half and remaining counts
safe_risky_choice,dose_risk_03_01,145,7,17284,4.03125,0.0,40,40,0.5 scaling and figures
safe_risky_choice,dose_risk_03_01,145,8,57580,4.0078125,0.9194552459031108,38,40,attraction and desire
safe_risky_choice,dose_risk_03_01,145,9,60836,3.984375,0.0,40,40,multiplication and digits
